branch	class	ahead	behind	last_commit	open_pr	unique_patchids_not_upstream	unique_patchids_not_upstream_or_main	in_main	unique_commits	unique_nonmerge_commits	empty_diff_commits	name_issue	name_issue_seen_upstream	tip_sha	tip_subject
fix/2512-main-paste-forwardport	4-UNMERGED	2771	4646	2026-07-30	0	23	0	0	2771	2515	3	2512	1	66e4ac6ce	fix(#2050): vendor paste 1.0.15 in-tree — restore CI (deleted fork unfetchable) (#2051)
docs/ga-review-wave2-corrections	4-UNMERGED	2769	4646	2026-07-28	0	22	0	0	2769	2513	3	-	-1	988cfafd7	docs(reviews): AMEND GA review — Wave 2 + 1x5 overturn the consensus [skip ci]
docs/v100-ga-findings-review	4-UNMERGED	2768	4646	2026-07-27	0	21	0	0	2768	2512	3	-	-1	aed8fe19d	docs(reviews): v1.0.0 GA gap vote, ROADMAP cross-correlation, retractions [skip ci]
feat/2024-skill-retire	4-UNMERGED	2766	4646	2026-07-15	0	20	20	0	2766	2510	3	2024	1	4ff9bc55d	feat(#2024): memory_skill_retire — reversible operator-authorized skill lifecycle
feat/1969-reranker-offline-guard	4-UNMERGED	2765	4646	2026-07-15	0	19	19	0	2765	2509	3	1969	1	906328f82	feat(#1969): reranker honors AI_MEMORY_EMBED_OFFLINE (fail-loud, no silent fetch)
docs/v1.0.0-3x7-review	4-UNMERGED	2765	4646	2026-07-22	0	18	0	0	2765	2509	3	-	-1	662214b39	docs(reviews): v1.0.0 3×7 Grok 4.5 dogfood full-spectrum audit
feat/1707-recall-utility-shadow	4-UNMERGED	2764	4646	2026-07-15	0	18	18	0	2764	2508	3	1707	1	76178d32c	feat(#1707): shadow consume-vs-access divergence evidence (observe-only)
feat/1390-sdk-shims	4-UNMERGED	2763	4646	2026-07-18	0	17	17	0	2763	2507	3	1390	1	942647a6b	chore(#1390): finalize SDK shims — hygiene, gitignores, publish workflow
feat/1979-claude-plugin	4-UNMERGED	2763	4646	2026-07-15	0	17	17	0	2763	2507	3	1979	1	c53fc1cee	feat(#1979): Claude Code plugin marketplace manifest (.claude-plugin/)
fix/storage-chain	4-UNMERGED	2901	4646	2026-07-23	0	15	15	0	2901	2630	3	-	-1	f7fde79af	Merge remote-tracking branch 'origin/release/v1.0.0' into wt-2354-fix
fix/postgres-parity-chain	4-UNMERGED	2901	4646	2026-07-24	0	13	13	0	2901	2631	3	-	-1	f7294cfc0	test(store): qual_10 lockstep — store/postgres.rs ceiling 29_020 -> 29_900
feat/1834-claim-bitemporal	4-UNMERGED	2758	4646	2026-07-14	0	12	12	0	2758	2502	3	1834	1	16c81a0ea	feat(#1834): schema v82 — archive→restore round-trips claim-bitemporal valid_from/valid_until (#2035
feat/1974-patch-primitive	4-UNMERGED	2758	4646	2026-07-15	0	12	12	0	2758	2502	3	1974	1	223fb502c	feat(#1974): content patch primitive (append / unique-match replace) for memory_update
fix/2044-per-agent-key	4-UNMERGED	2771	4646	2026-07-16	0	12	12	0	2771	2512	3	2044	1	271fe2a69	refactor(#2095): extract api-key verb logic to cli::agents helpers (daemon_runtime coverage floor)
fix/3587-u1-deterministic-supersession	4-UNMERGED	12	27	2026-09-11	0	12	12	0	12	12	0	3587	1	7b233ee70	fix(supersession): audit final store and resolve errors (#3587)
feat/1868-streaming	4-UNMERGED	2757	4646	2026-07-15	0	11	11	0	2757	2501	3	1868	1	e9b2a64ed	feat(#1868): B7-STREAM disposition — MCP tool responses single-terminal; streaming feasible but defe
feat/1864-bridge-capability	4-UNMERGED	2756	4646	2026-07-15	0	10	10	0	2756	2500	3	1864	1	6447d60f9	feat(#1864): TRACT G10.4 bridge-capability — honest §14 (namespace is a filter, not a boundary) + ch
feat/1863-promotion-court	4-UNMERGED	2755	4646	2026-07-15	0	9	9	0	2755	2499	3	1863	1	eda325515	feat(#1863): TRACT G10.3 promotion-court — honest §13 (3 lanes to long) + characterization tests
feat/2006-integrity-exporter	4-UNMERGED	2755	4646	2026-07-15	0	9	9	0	2755	2499	3	2006	1	f04132b12	docs(#2006): update PORTABILITY-V2 §V2-7 ledger — integrity exporter SHIPPED
fix/2502-auth-failure-backoff	4-UNMERGED	9	2	2026-09-13	0	9	9	0	9	9	0	2502	0	ee05835ae	fix(#2502): WIP 3 — Conductor rulings: declared trusted proxies, blocked sources never evicted, IPv6
cert-ci-evidence-cluster	4-UNMERGED	8	1358	2026-08-11	0	8	8	0	8	8	0	-	-1	eef677128	docs(cert): reconcile summary-level cert-job descriptions to the built-deploy-image mechanism (Fable
feat/1862-refusal-claim	4-UNMERGED	2754	4646	2026-07-15	0	8	8	0	2754	2498	3	1862	1	b58ccf077	feat(#1862): TRACT G10.2 refusal-as-Claim — wired RefusalClaim anchor + §12 (defer persist)
feat/2059-2060-covenant-gates	4-UNMERGED	2771	4646	2026-07-16	0	8	8	0	2771	2512	3	2059	1	adf4888dc	Merge remote-tracking branch 'origin/release/v1.0.0' into feat/2059-2060-covenant-gates
campaign/docs-disclosure-bundle	4-UNMERGED	2832	4646	2026-07-18	0	7	7	0	2832	2562	3	-	-1	459d63b36	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/docs-disclosure-bundle
docs/2405-2411-truthfulness	4-UNMERGED	2903	4646	2026-07-24	0	7	7	0	2903	2634	3	2405	1	5fce753c5	docs(#2405,#2406,#2407,#2408,#2409,#2411): CHANGELOG [Unreleased] Documentation entry
docs/3x7-integration-2026-08-09	4-UNMERGED	17	1391	2026-08-09	0	7	7	0	17	8	1	2026	1	ea2f4df01	merge: #2814 playbook/power/load_family/nsa-csi drift into 3x7 integration
feat/1839-latency-degrade	4-UNMERGED	2753	4646	2026-07-15	0	7	7	0	2753	2497	3	1839	1	bcd3951cf	feat(#1839): TRACT G31 latency-degrade honesty — wire dead p95 metric + const-ify mode + §11
fix/2024-skill-retire-lifecycle	4-UNMERGED	2759	4646	2026-07-15	0	7	7	0	2759	2501	3	2024	1	f6f6769dd	test(#2024): bump qual_6 legacy-error-type ceiling 114->116 for 2 new skill handlers
fix/2448-fed-outbound-server-verify	4-UNMERGED	2923	4646	2026-07-29	0	7	7	0	2923	2650	3	2448	1	574cd0f63	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2448-fed-outbound-server-verify
fix/2449-supplychain-checksums	4-UNMERGED	2915	4646	2026-07-29	0	7	7	0	2915	2646	3	2449	1	de24c43a8	fix(#2449): verify the COPR source tarballs against their published .sha256
fix/2455-sdk-release-gate	4-UNMERGED	2915	4646	2026-07-28	0	7	7	0	2915	2645	3	2455	1	e1f16679c	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2455-sdk-release-gate
fix/3152-sal-update-single-commit-v2	4-UNMERGED	7	10	2026-09-11	0	7	7	0	7	7	0	3152	1	75d3d2f3b	test(#3152): spawn_test_child forwards LLVM_PROFILE_FILE into the env_clear child
fix/3152-sal-update-single-commit-v3	4-UNMERGED	7	2	2026-09-12	0	7	7	0	7	7	0	3152	1	f7cb01d39	test(#3152): spawn_test_child forwards LLVM_PROFILE_FILE into the env_clear child
fix/3700-shape-derived-posture	4-UNMERGED	7	2	2026-09-13	0	7	7	0	7	7	0	3700	1	d3bfa4f7a	fix(#3700): pedantic clippy — case-insensitive forensic file extension check in the posture test
fix/bulk-create-funnel	4-UNMERGED	3134	4646	2026-08-03	0	7	7	0	3134	2756	4	-	-1	ac051714d	fix(#2588): correct the bulk envelope assertion in valid_from_write_surface_2258
campaign/2064-erasure-cold-tier	4-UNMERGED	2845	4646	2026-07-18	0	6	6	0	2845	2572	3	2064	1	9f1e38314	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/2064-erasure-cold-tier
campaign/B3-valid-time-parity	4-UNMERGED	2864	4646	2026-07-21	0	6	6	0	2864	2595	3	-	-1	06d7ca7a3	test(qual-10): ratchet valid-time module ceilings
docs/perfection-wave2-2026-08-09	4-UNMERGED	8	1388	2026-08-09	0	6	6	0	8	6	0	2026	1	d3463a2a1	Merge branch 'release/v1.0.0' into docs/perfection-wave2-2026-08-09
feat/1829-cost-of-access	4-UNMERGED	2752	4646	2026-07-15	0	6	6	0	2752	2496	3	1829	1	a41800964	feat(#1829): TRACT G15 retention-model anchor (discrete TTL tiers, no cost gradient)
fix/2447-fed-write-ns-scope	4-UNMERGED	2918	4646	2026-07-29	0	6	6	0	2918	2647	3	2447	1	edf993a10	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2447-fed-write-ns-scope
fix/3152-sal-update-single-commit	4-UNMERGED	6	15	2026-09-11	0	6	6	0	6	6	0	3152	1	4ecdf0956	test(#3152): route the re-exec test child through the #1937 spawn chokepoint
fix/3200-truthy-grammar-ssot-v3	4-UNMERGED	6	2	2026-09-12	0	6	6	0	6	6	0	3200	1	4ca892498	fix(#3200): WIP 6 — rule (e) re-pins from the 776c2ead battery; QUAL-10 by split, not bump
fix/3587-u3-stale-rulings	4-UNMERGED	6	32	2026-09-11	0	6	6	0	6	6	0	3587	1	4abfecc80	fix(#3587 U3 r3): single deterministic-id state row; read it by id
fix/config-daemon-defaults	4-UNMERGED	2885	4646	2026-07-23	0	6	6	0	2885	2616	3	-	-1	7f7605c1d	qc(c8): allowlist the FBL-22 daemon maintenance for_admin bypass (#2342)
campaign/2036-bitemporal-residual	4-UNMERGED	2837	4646	2026-07-18	0	5	5	0	2837	2564	3	2036	1	041fd2468	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/2036-bitemporal-residual
campaign/2042-portability-v2	4-UNMERGED	2842	4646	2026-07-18	0	5	5	0	2842	2568	3	2042	0	49d3515b4	Merge origin/release/v1.0.0 (4a277bc8: #2219 vectorlite scaffolding) into campaign/2042-portability-
feat/1830-erasure-cold-tier	4-UNMERGED	2751	4646	2026-07-15	0	5	5	0	2751	2495	3	1830	1	0e8eee0db	feat(#1830): TRACT G16 durability-model disclosure anchor (no erasure cold tier)
fix/2032-security-hardening	4-UNMERGED	2757	4646	2026-07-15	0	5	5	0	2757	2499	3	2032	1	025918ca7	test(#2032): bump qual_10 module-size ceilings in lockstep with tranche additions
fix/2383-encrypt-upsert-key	4-UNMERGED	2904	4646	2026-07-24	0	5	5	0	2904	2635	3	2383	1	ca9cf884e	test(#2383): bump the postgres ceiling to the real post-rebase size (30_906)
fix/2393-2397-pg-parity	4-UNMERGED	2906	4646	2026-07-26	0	5	5	0	2906	2637	3	2393	1	577359f1f	fix(test): make the #2393/#2397 span extractor CRLF-correct (Windows CI red)
fix/3200-truthy-grammar-ssot	4-UNMERGED	5	25	2026-09-11	0	5	5	0	5	5	0	3200	1	93897d460	docs(#3200): WIP 5 — no comment or doc names a removed grammar helper
fix/3200-truthy-grammar-ssot-v2	4-UNMERGED	5	10	2026-09-11	0	5	5	0	5	5	0	3200	1	7db2b5d14	docs(#3200): WIP 5 — no comment or doc names a removed grammar helper
fix/consolidation-unit-1-lifecycle-admission	4-UNMERGED	208	2	2026-09-15	0	5	5	0	208	166	1	-	-1	11fa93cba	chore(lint): name the surviving-row metadata column once; read lifecycle_state by its field-name con
fix/docs-ssot-drift	4-UNMERGED	2880	4646	2026-07-22	0	5	5	0	2880	2611	3	-	-1	7e8b03a84	infra(#2322): guard check-migration-ladder.sh + check-hardcoded-literals.sh against bash < 4
campaign/B1-erasure-sweep-hardening	4-UNMERGED	2864	4646	2026-07-21	0	4	4	0	2864	2595	3	-	-1	4f32c0a67	fix(erasure): close purge and recovery audit findings
docs/fable5-handoff	4-UNMERGED	2927	4646	2026-07-30	0	4	4	0	2927	2655	3	-	-1	9339d6460	docs(handoff): the false cleanliness claim appeared TWICE — header still carried it
docs/v100-release-engineering	4-UNMERGED	2867	4646	2026-07-21	0	4	4	0	2867	2598	3	-	-1	d02136a82	docs(roadmap): fix stale schema-85 claim + harden docs-vs-ssot gate
feat/1832-covenant-clauses	4-UNMERGED	2750	4646	2026-07-15	0	4	4	0	2750	2494	3	1832	1	afc4c618d	docs(#1832): wire deferred-clause issue numbers (#2059-#2062) into contract §8.3
feat/1873-audit-head-hash-anchor	4-UNMERGED	2750	4646	2026-07-14	0	4	4	0	2750	2494	3	1873	1	7a206b0ec	feat(#1873): fold the witness dual-head lane into the audit head-hash anchor
feat/5.3-doctor-posture	4-UNMERGED	5	1353	2026-08-12	0	4	4	0	5	4	0	-	-1	b80e7fff4	Merge remote-tracking branch 'origin/release/v1.0.0' into feat/5.3-doctor-posture
feat/do-hive-multinode-federation	4-UNMERGED	6	1393	2026-08-09	0	4	4	0	6	4	0	-	-1	83a52838c	docs(do-hive): disclose the TOFU residual on the SSH channel that carries the CA + leaf keys (#2812)
fix/2280-2281-validtime-parity	4-UNMERGED	2869	4646	2026-07-21	0	4	4	0	2869	2599	3	2280	1	3107f41c2	docs(changelog): fold #2280/#2281/#2287 entries into the [1.0.0] section layout
fix/2288-2289-store-batch-parity	4-UNMERGED	2873	4646	2026-07-21	0	4	4	0	2873	2601	3	2288	1	abf41943c	test(#2287): pending_list test establishes its own pending_actions precondition
fix/2390-prelink-ns-hook	4-UNMERGED	2900	4646	2026-07-24	0	4	4	0	2900	2631	3	2390	1	e362514fc	docs(hooks): #2390 — document namespace scoping on pre-* events
fix/2444-backup-fail-closed	4-UNMERGED	2913	4646	2026-07-29	0	4	4	0	2913	2644	3	2444	1	c70eac8b5	test(#2444): simplify the refused-backup no-snapshot assertion
fix/2567-pg-auto-migrate-embedder-gate	4-UNMERGED	7	1362	2026-08-11	0	4	4	0	7	4	0	2567	1	c32fe5484	test(qual-10): re-add postgres.rs ceiling bump 33_150->33_280 for #2567 (dropped by --theirs merge)
fix/2771-create-error-atomic	4-UNMERGED	7	1375	2026-08-10	0	4	4	0	7	4	0	2771	1	feaa4d2f4	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2771-create-error-atomic
fix/3342-async-batch-embed	4-UNMERGED	4	554	2026-09-02	0	4	4	0	4	4	0	3342	0	4eaf70f26	fix(perf): sal-gate the #3342 embed-backfill worker module
fix/3667-url-query-password-redaction-v2	4-UNMERGED	4	2	2026-09-12	0	4	4	0	4	4	0	3667	1	ffd972192	fix(#3667): bound URL userinfo at whitespace; mask ambiguous tokens, not messages
fix/3669-temp-guard-leak	4-UNMERGED	4	2	2026-09-13	0	4	4	0	4	4	0	3669	1	27c488555	WIP(#3669): governance temp roots read from the seed; gate has no exception
fix/3711-two-dsn-cells-cannot-pass-vacuously	4-UNMERGED	206	2	2026-09-15	0	4	4	0	206	164	1	3711	1	1e2b3c7cd	test(#3711): the two DSN cells that could not fail now assert the rendering is present, on the build
fix/3720-encrypt-at-rest-row-37	4-UNMERGED	54	2	2026-09-14	0	4	4	0	54	43	0	3720	0	7cb649f2b	docs(#3720): row 37 — AAD binding, the 0x02 vs 0x03 erasability distinction, and the federation clau
fix/3730-inbox-drain-not-touch-r2	4-UNMERGED	68	2	2026-09-14	0	4	4	0	68	55	0	3730	1	4754dc8c9	test(#3730): QUAL-10 — src/store/postgres.rs ceiling 42_500 -> 42_513, exact to the measured actual 
fix/3744-userinfo-strips-before-the-ssrf-host-check	4-UNMERGED	205	2	2026-09-15	0	4	4	0	205	163	1	3744	1	5e546b86f	fix(#3744): strip userinfo before either SSRF guard extracts the host
fix/3744-userinfo-strips-before-the-ssrf-host-check-v2	4-UNMERGED	204	2	2026-09-15	0	4	4	0	204	162	1	3744	1	5d0653386	fix(#3744): strip userinfo before either SSRF guard extracts the host
fix/n7-n8-n23-n24-egress-gate-strict	4-UNMERGED	2899	4646	2026-07-24	0	4	4	0	2899	2629	4	-	-1	3d51c87e8	Merge branch 'release/v1.0.0' of https://github.com/alphaonedev/ai-memory-mcp into fix/n7-n8-n23-n24
campaign/2039-crypto-reanchor	4-UNMERGED	2830	4646	2026-07-18	0	3	3	0	2830	2561	3	2039	0	9dd5d9434	fix(#2004): PR #2214 crypto-audit findings F1-F4 — claim re-lock, sqlite-scope honesty, true read-ba
campaign/2078-content-patch	4-UNMERGED	2830	4646	2026-07-18	0	3	3	0	2830	2559	3	2078	1	f23337b6f	test(#1974): bless D1.7 tools/list snapshots for content-patch params (closes #2206)
campaign/2258-valid-from-write	4-UNMERGED	2856	4646	2026-07-19	0	3	3	0	2856	2586	3	2258	1	d3014470f	test(#2258): pin valid-time store schema extension
campaign/preship-validtime-canonicalize	4-UNMERGED	2854	4646	2026-07-19	0	3	3	0	2854	2583	4	-	-1	19e13a94e	test(conformance): regenerate #2030 export golden under v86 valid-time canonicalization
campaign/tract-l1-covenant	4-UNMERGED	2844	4646	2026-07-19	0	3	3	0	2844	2574	3	-	-1	b0144d925	fix(tests): carry the #2229 MemoryLink source_cid/target_cid fields in the claim-view test literal
cb19-2721-reserved-sentinel-wire	4-UNMERGED	3	1422	2026-08-07	0	3	3	0	3	3	0	2721	1	c2196e69d	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2747]
feat/1978-notify-watch	4-UNMERGED	2854	4646	2026-07-19	0	3	3	0	2854	2577	3	1978	1	be6e7a7fc	chore: merge release/v1.0.0 (post #2232) — CHANGELOG keep-all
fix/2045-mtls-san-peerid	4-UNMERGED	2758	4646	2026-07-15	0	3	3	0	2758	2501	3	2045	1	a3f86214d	fix(#2045): address #2094 review — tower-service, TLS-glue tests, boot WARNs
fix/2292-encryption-funnel-class	4-UNMERGED	2871	4646	2026-07-21	0	3	3	0	2871	2602	3	2292	1	aee5289ca	fix(#2292): seal the 9th funnel — postgres trait update() (silent-data-loss + leak)
fix/2293-2295-infra-test	4-UNMERGED	2877	4646	2026-07-22	0	3	3	0	2877	2607	3	2293	1	171a2db9a	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2293-2295-infra-test
fix/2400-2401-compliance-capability-truth	4-UNMERGED	4	1363	2026-08-11	0	3	3	0	4	3	0	2400	1	701549e87	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2400-2401-compliance-capability-truth
fix/2419-lease-expiry-requeue	4-UNMERGED	2907	4646	2026-07-28	0	3	3	0	2907	2637	3	2419	1	da1b3d340	Merge branch 'release/v1.0.0' into fix/2419-lease-expiry-requeue
fix/2571-export-completeness	4-UNMERGED	3	1356	2026-08-11	0	3	3	0	3	3	0	2571	1	7671abd10	docs(#2571): correct CHANGELOG claim to reflect F2 at-rest reseal, not raw byte-preservation
fix/3354-3198-integration-fixture-isolation	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3354	1	3e8b8789e	test(#3354/#3198): isolate tests/integration.rs — HOME + 0700 key dir + race-free daemon-key pre-gen
fix/3372-rebless-tools-list-snapshot	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3372	1	5ee207b93	test(#3372): re-bless the tools/list full-profile snapshot for the new `update` property
fix/3555-write-receipt-tests-do-not-require-cargo-target-dir	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3555	1	9e36434e1	test(#3555): the four write-receipt targets no longer require CARGO_TARGET_DIR
fix/3652-log-rotation-contract	4-UNMERGED	3	2	2026-09-13	0	3	3	0	3	3	0	3652	1	0d293b109	WIP fix(#3652): rotation=never refuses boot, rotation=external declares the operator's bound
fix/3657-wake-counters	4-UNMERGED	3	2	2026-09-13	0	3	3	0	3	3	0	3657	0	15d110d91	fix(#3657): review rework — the fallback gauge has one owner; CONNECTING is stamped before the task 
fix/3663-operation-correlation	4-UNMERGED	3	2	2026-09-13	0	3	3	0	3	3	0	3663	0	9c0087b1c	fix(#3663): absent X-Peer-Id records no peer_id field, never ""
fix/3667-url-query-password-redaction	4-UNMERGED	3	2	2026-09-12	0	3	3	0	3	3	0	3667	1	8c7025618	fix(#3667): drop request URLs from LLM transport errors; rustfmt (WIP 3)
fix/3697-webhook-warn-path-named	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3697	1	4a8e36946	test(#3697): name #3697 in the webhook cell and drive its two guard-refusal warn lines
fix/3711-credential-to-sink-allowlist	4-UNMERGED	44	2	2026-09-14	0	3	3	0	44	34	0	3711	1	96f887b7d	docs(#3711): the changelog names #3697 as the sixth folded issue
fix/3711-two-dsn-cells-cannot-pass-vacuously-v2	4-UNMERGED	205	2	2026-09-15	0	3	3	0	205	163	1	3711	1	3ec1dd0ef	test(#3711): the two DSN cells that could not fail now assert the rendering is present, on the build
fix/3711-two-dsn-cells-cannot-pass-vacuously-v3	4-UNMERGED	206	2	2026-09-15	0	3	3	0	206	164	1	3711	1	297894bda	test(#3711): DSN_RENDERED carries the cfg of the two cells it exists for
fix/3730-inbox-drain-not-touch-r3	4-UNMERGED	66	2	2026-09-14	0	3	3	0	66	56	0	3730	1	7e68e776e	test(#3730): r3 — re-measure the postgres.rs ceiling on the rebased tree (unchanged at 42_513)
fix/3730-parity-funnels-defends-the-gate	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3730	1	9d1cbd804	test(#3730): parity_write_funnels defends the derived gate instead of the hole it pinned
fix/3730-parity-funnels-defends-the-gate-v2	4-UNMERGED	205	2	2026-09-15	0	3	3	0	205	163	1	3730	1	7f0617ffa	test(#3730): the parity file carries the postgres twin of the non-inbox refusal
fix/3733-keydir-fixtures-guard-r2	4-UNMERGED	55	2	2026-09-14	0	3	3	0	55	43	0	3733	1	48ac6d52b	Merge commit '40de3a419' into fix/3733-keydir-fixtures-guard-r2
fix/3744-userinfo-strips-before-the-ssrf-host-check-v3	4-UNMERGED	204	2	2026-09-15	0	3	3	0	204	162	1	3744	1	6775e8e4e	fix(#3744): strip userinfo before either SSRF guard extracts the host
fix/federation-ack-attest	4-UNMERGED	2884	4646	2026-07-23	0	3	3	0	2884	2614	3	-	-1	3b3c1caf0	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/federation-ack-attest
fix/routing-quota	4-UNMERGED	2885	4646	2026-07-23	0	3	3	0	2885	2615	3	-	-1	c8c206ada	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/routing-quota
fix/singletons-hnsw-egress-lease	4-UNMERGED	2882	4646	2026-07-23	0	3	3	0	2882	2612	3	-	-1	dc31dec4d	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/singletons-hnsw-egress-lease
gates/3688-recurring-classes	4-UNMERGED	43	2	2026-09-13	0	3	3	0	43	33	0	3688	1	98fe07055	test(qual-10): set migrations.rs headroom from the QUEUE, not just the current actual
wt-2392-fts-tags	4-UNMERGED	3	1361	2026-08-11	0	3	3	0	3	3	0	2392	1	d8d351ea1	test(qual-10): re-measure postgres.rs ceiling for #2392+#2567 combined (rebase)
campaign/2030-v2-roundtrip-fixture	4-UNMERGED	2840	4646	2026-07-19	0	2	2	0	2840	2570	3	2030	1	955dc43ce	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/2030-v2-roundtrip-fixture
campaign/2038-audit-head-anchor	4-UNMERGED	2828	4646	2026-07-18	0	2	2	0	2828	2558	3	2038	1	b8583b0e1	fix(#2202,#2203): head-hash anchor — compare AT the anchored sequence + pg precision skew (CWE-354)
campaign/2195-archive-parity	4-UNMERGED	2835	4646	2026-07-18	0	2	2	0	2835	2565	3	2195	1	da2d563b0	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/2195-archive-parity
campaign/2225-poison-skip-set	4-UNMERGED	2844	4646	2026-07-19	0	2	2	0	2844	2573	3	2225	1	07f46588d	chore: merge release/v1.0.0 (post #2228/#2229/#2226 drain) — CHANGELOG keep-all
campaign/2233-lineage-dag-boot-seed	4-UNMERGED	2847	4646	2026-07-19	0	2	2	0	2847	2577	3	2233	1	b3a961342	chore: merge release/v1.0.0 (post-drain) — CHANGELOG keep-all
campaign/B2-import-transaction-hardening	4-UNMERGED	2861	4646	2026-07-21	0	2	2	0	2861	2592	3	-	-1	afd1b540d	fix(import): close attestation and trust snapshot gaps
campaign/B4-trust-anchor-export	4-UNMERGED	2853	4646	2026-07-20	0	2	2	0	2853	2584	3	-	-1	83aa4b5d9	fix(portability): keep anchor export public-only
campaign/B6-build-script-vetting	4-UNMERGED	2858	4646	2026-07-19	0	2	2	0	2858	2588	3	-	-1	2a78380a9	ci(#2259): prefetch locked cross-platform metadata graph
campaign/preship-docs-reconcile	4-UNMERGED	2847	4646	2026-07-19	0	2	2	0	2847	2578	3	-	-1	423db00f0	docs(v1.0.0): align README:216 CLI history — add #1955 Stop alongside #1978 Watch
campaign/preship-erasure-gc-unblock	4-UNMERGED	2855	4646	2026-07-19	0	2	2	0	2855	2584	3	-	-1	110473b3d	merge: fold release/v1.0.0 into #2262
campaign/preship-import-hardening	4-UNMERGED	2854	4646	2026-07-19	0	2	2	0	2854	2583	3	-	-1	7ef9bb91a	chore: fold release/v1.0.0 after #2265
docs-cert-truthfulness	4-UNMERGED	2	1360	2026-08-11	0	2	2	0	2	2	0	-	-1	2ff8cbb3b	docs(cert): complete trust_domain retire — restate zero-touch-trust.html credential table (Fable B-1
docs/tracka-remint-2026-08-09	4-UNMERGED	2	1395	2026-08-09	0	2	2	0	2	2	0	2026	1	dc201e345	docs(v1.0.0): record the concrete pg-route-inventory gate result in the Track A re-mint
feat/1833-open-predicate-relations	4-UNMERGED	2748	4646	2026-07-15	0	2	2	0	2748	2492	3	1833	1	95b507cb4	feat(#1833): TRACT L1 open-predicate relation contract (G19) + provisional drift-gate
feat/1860-vectorlite	4-UNMERGED	2836	4646	2026-07-18	0	2	2	0	2836	2564	3	1860	1	7adc5cdf1	Merge remote-tracking branch 'origin/release/v1.0.0' into feat/1860-vectorlite
feat/2004-re-anchor-ceremony	4-UNMERGED	2748	4646	2026-07-14	0	2	2	0	2748	2492	3	2004	1	bf4ad6ab8	feat(#2004): wire the crypto-agility re-anchor ceremony into a signed checkpoint
feat/2086-reranker-prestage	4-UNMERGED	2762	4646	2026-07-16	0	2	2	0	2762	2505	3	2086	1	eaff7adb3	Merge remote-tracking branch 'origin/release/v1.0.0' into feat/2086-reranker-prestage
feat/2438-measurement-scaffolding	4-UNMERGED	3	1422	2026-08-07	0	2	2	0	3	3	1	2438	1	bed95e088	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2752]
feat/2608-rerank-budget-scorer-seam	4-UNMERGED	2	1422	2026-08-07	0	2	2	0	2	2	0	2608	1	658f3a3ec	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2761]
feat/2648-create-extension-allowlist	4-UNMERGED	2	1422	2026-08-07	0	2	2	0	2	2	0	2648	1	38edfe25d	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2755]
fix/1989-suite-wedge	4-UNMERGED	2756	4646	2026-07-16	0	2	2	0	2756	2500	3	1989	1	fb0eba573	test-infra(#1989): narrow the stdin-gate carve-out to the helper fn + scan examples/
fix/2050-vendor-paste	4-UNMERGED	2748	4646	2026-07-15	0	2	2	0	2748	2492	3	2050	1	8924c3433	infra(#2050): COPY vendor/ into the Docker build context
fix/2111-content-patch-overlap	4-UNMERGED	2864	4646	2026-07-21	0	2	2	0	2864	2594	3	2111	1	bf6ad7961	test(#2111): audit polish — multibyte overlap pin + deletion-form comment + helper debug_assert
fix/2424-pg-ladder-bootstrap-parity	4-UNMERGED	2909	4646	2026-07-28	0	2	2	0	2909	2639	3	2424	1	3b4877871	Merge branch 'release/v1.0.0' into fix/2424-pg-ladder-bootstrap-parity
fix/2445-downgrade-guard	4-UNMERGED	2911	4646	2026-07-29	0	2	2	0	2911	2642	3	2445	1	91573bdbe	test(#2445): WIP downgrade-guard regression coverage (orchestrator-preserved)
fix/2452-conformance-reader-proof	4-UNMERGED	2914	4646	2026-07-29	0	2	2	0	2914	2644	3	2452	1	e0908a1e6	Merge branch 'release/v1.0.0' into fix/2452-conformance-reader-proof
